Running preemptive_example with Pi approximator...
starting timer with. 0 s and 10000 us
starting timer with. 0 s and 10000 us
Initiating pi_task (ID: 2, Terms: 100000000)
Task 2 - Pi Val: 3.1415925445504299
Task 2 - Pi Val: 3.1415925445623182
Task 2 - Pi Val: 3.1415925445742039
Task 2 - Pi Val: 3.1415925445860870
Task 2 - Pi Val: 3.1415925445979675
Task 2 - Pi Val: 3.1415925446098454
Task 2 - Pi Val: 3.1415925446217208
Task 2 - Pi Val: 3.1415925446335935
Task 2 - Pi Val: 3.1415925446454637
Task 2 - Pi Val: 3.1415925446573312
Task 2 - Pi Val: 3.1415925446691962
Task 2 - Pi Val: 3.1415925446810586
Task 2 - Pi Val: 3.1415925446929185
Task 2 - Pi Val: 3.1415925447047757
Task 2 - Pi Val: 3.1415925447166304
Task 2 - Pi Val: 3.1415925447284824
Task 2 - Pi Val: 3.1415925447403319
Task 2 - Pi Val: 3.1415925447521788
Task 2 - Pi Val: 3.1415925447640232
Task 2 - Pi Val: 3.1415925447758649
Task 2 - Pi Val: 3.1415925447877041
Task 2 - Pi Val: 3.1415925447995407
Task 2 - Pi Val: 3.1415925448113748
Task 2 - Pi Val: 3.1415925448232062
Task 2 - Pi Val: 3.1415925448350351
Task 2 - Pi Val: 3.1415925448468614
Task 2 - Pi Val: 3.1415925448586852
Task 2 - Pi Val: 3.1415925448705063
Task 2 - Pi Val: 3.1415925448823249
Task 2 - Pi Val: 3.1415925448941410
Task 2 - Pi Val: 3.1415925449059544
Task 2 - Pi Val: 3.1415925449177653
Task 2 - Pi Val: 3.1415925449295736
Task 2 - Pi Val: 3.1415925449413794
Task 2 - Pi Val: 3.1415925449531826
Task 2 - Pi Val: 3.1415925449649832
Task 2 - Pi Val: 3.1415925449767813
Task 2 - Pi Val: 3.1415925449885768
Task 2 - Pi Val: 3.1415925450003697
Task 2 - Pi Val: 3.1415925450121601
Task 2 - Pi Val: 3.1415925450239479
Task 2 - Pi Val: 3.1415925450357332
Task 2 - Pi Val: 3.1415925450475159
Task 2 - Pi Val: 3.1415925450592961
Task 2 - Pi Val: 3.1415925450710737
Task 2 - Pi Val: 3.1415925450828487
Task 2 - Pi Val: 3.1415925450946212
Task 2 - Pi Val: 3.1415925451063911
Task 2 - Pi Val: 3.1415925451181585
Task 2 - Pi Val: 3.1415925451299233
Task 2 - Pi Val: 3.1415925451416856
Task 2 - Pi Val: 3.1415925451534453
Task 2 - Pi Val: 3.1415925451652025
Task 2 - Pi Val: 3.1415925451769571
Task 2 - Pi Val: 3.1415925451887091
Task 2 - Pi Val: 3.1415925452004587
Task 2 - Pi Val: 3.1415925452122056
Task 2 - Pi Val: 3.1415925452239501
Task 2 - Pi Val: 3.1415925452356919
Task 2 - Pi Val: 3.1415925452474313
Task 2 - Pi Val: 3.1415925452591681
Task 2 - Pi Val: 3.1415925452709023
Task 2 - Pi Val: 3.1415925452826340
Task 2 - Pi Val: 3.1415925452943632
Task 2 - Pi Val: 3.1415925453060898
Task 2 - Pi Val: 3.1415925453178139
Task 2 - Pi Val: 3.1415925453295355
Task 2 - Pi Val: 3.1415925453412545
Task 2 - Pi Val: 3.1415925453529710
Task 2 - Pi Val: 3.1415925453646849
Task 2 - Pi Val: 3.1415925453763963
Task 2 - Pi Val: 3.1415925453881052
Task 2 - Pi Val: 3.1415925453998115
Task 2 - Pi Val: 3.1415925454115153
Task 2 - Pi Val: 3.1415925454232166
Task 2 - Pi Val: 3.1415925454349154
Task 2 - Pi Val: 3.1415925454466116
Task 2 - Pi Val: 3.1415925454583053
Task 2 - Pi Val: 3.1415925454699964
Task 2 - Pi Val: 3.1415925454816850
Task 2 - Pi Val: 3.1415925454933711
Task 2 - Pi Val: 3.1415925455050547
Task 2 - Pi Val: 3.1415925455167358
Task 2 - Pi Val: 3.1415925455284143
Task 2 - Pi Val: 3.1415925455400903
Task 2 - Pi Val: 3.1415925455517638
Task 2 - Pi Val: 3.1415925455634347
Task 2 - Pi Val: 3.1415925455751032
Task 2 - Pi Val: 3.1415925455867691
Task 2 - Pi Val: 3.1415925455984325
Task 2 - Pi Val: 3.1415925456100933
Task 2 - Pi Val: 3.1415925456217517
Task 2 - Pi Val: 3.1415925456334075
Task 2 - Pi Val: 3.1415925456450609
Task 2 - Pi Val: 3.1415925456567117
Task 2 - Pi Val: 3.1415925456683600
Task 2 - Pi Val: 3.1415925456800057
Task 2 - Pi Val: 3.1415925456916490
Task 2 - Pi Val: 3.1415925457032898
Task 2 - Pi Val: 3.1415925457149280
Task 2 - Pi Val: 3.1415925457265637
Task 2 - Pi Val: 3.1415925457381970
Task 2 - Pi Val: 3.1415925457498277
Task 2 - Pi Val: 3.1415925457614559
Task 2 - Pi Val: 3.1415925457730816
Task 2 - Pi Val: 3.1415925457847048
Task 2 - Pi Val: 3.1415925457963255
Task 2 - Pi Val: 3.1415925458079436
Task 2 - Pi Val: 3.1415925458195593
Task 2 - Pi Val: 3.1415925458311725
Task 2 - Pi Val: 3.1415925458427831
Task 2 - Pi Val: 3.1415925458543913
Task 2 - Pi Val: 3.1415925458659970
Task 2 - Pi Val: 3.1415925458776002
Task 2 - Pi Val: 3.1415925458892008
Task 2 - Pi Val: 3.1415925459007990
Task 2 - Pi Val: 3.1415925459123947
Task 2 - Pi Val: 3.1415925459239878
Task 2 - Pi Val: 3.1415925459355785
Task 2 - Pi Val: 3.1415925459471667
Task 2 - Pi Val: 3.1415925459587524
Task 2 - Pi Val: 3.1415925459703356
Task 2 - Pi Val: 3.1415925459819163
Task 2 - Pi Val: 3.1415925459934945
Task 2 - Pi Val: 3.1415925460050702
Task 2 - Pi Val: 3.1415925460166434
Task 2 - Pi Val: 3.1415925460282142
Task 2 - Pi Val: 3.1415925460397824
Task 2 - Pi Val: 3.1415925460513482
Task 2 - Pi Val: 3.1415925460629114
Task 2 - Pi Val: 3.1415925460744722
Task 2 - Pi Val: 3.1415925460860305
Task 2 - Pi Val: 3.1415925460975863
Task 2 - Pi Val: 3.1415925461091397
Task 2 - Pi Val: 3.1415925461206905
Task 2 - Pi Val: 3.1415925461322389
Task 2 - Pi Val: 3.1415925461437848
Task 2 - Pi Val: 3.1415925461553282
Task 2 - Pi Val: 3.1415925461668691
Task 2 - Pi Val: 3.1415925461784075
Task 2 - Pi Val: 3.1415925461899435
Task 2 - Pi Val: 3.1415925462014770
Task 2 - Pi Val: 3.1415925462130080
Task 2 - Pi Val: 3.1415925462245365
Task 2 - Pi Val: 3.1415925462360626
Task 2 - Pi Val: 3.1415925462475862
Task 2 - Pi Val: 3.1415925462591073
Task 2 - Pi Val: 3.1415925462706259
Task 2 - Pi Val: 3.1415925462821421
Task 2 - Pi Val: 3.1415925462936558
Task 2 - Pi Val: 3.1415925463051670
Task 2 - Pi Val: 3.1415925463166758
Task 2 - Pi Val: 3.1415925463281821
Task 2 - Pi Val: 3.1415925463396859
Task 2 - Pi Val: 3.1415925463511873
Task 2 - Pi Val: 3.1415925463626861
Task 2 - Pi Val: 3.1415925463741826
Task 2 - Pi Val: 3.1415925463856765
Task 2 - Pi Val: 3.1415925463971680
Task 2 - Pi Val: 3.1415925464086570
Task 2 - Pi Val: 3.1415925464201436
Task 2 - Pi Val: 3.1415925464316277
Task 2 - Pi Val: 3.1415925464431093
Task 2 - Pi Val: 3.1415925464545885
Task 2 - Pi Val: 3.1415925464660652
Task 2 - Pi Val: 3.1415925464775395
Task 2 - Pi Val: 3.1415925464890113
Task 2 - Pi Val: 3.1415925465004807
Task 2 - Pi Val: 3.1415925465119476
Task 2 - Pi Val: 3.1415925465234120
Task 2 - Pi Val: 3.1415925465348740
Task 2 - Pi Val: 3.1415925465463335
Task 2 - Pi Val: 3.1415925465577906
Task 2 - Pi Val: 3.1415925465692452
Task 2 - Pi Val: 3.1415925465806974
Task 2 - Pi Val: 3.1415925465921471
Task 2 - Pi Val: 3.1415925466035944
Task 2 - Pi Val: 3.1415925466150392
Task 2 - Pi Val: 3.1415925466264816
Task 2 - Pi Val: 3.1415925466379215
Task 2 - Pi Val: 3.1415925466493590
Task 2 - Pi Val: 3.1415925466607940
Task 2 - Pi Val: 3.1415925466722266
Task 2 - Pi Val: 3.1415925466836567
Task 2 - Pi Val: 3.1415925466950844
Task 2 - Pi Val: 3.1415925467065097
Task 2 - Pi Val: 3.1415925467179325
Task 2 - Pi Val: 3.1415925467293529
Task 2 - Pi Val: 3.1415925467407708
Task 2 - Pi Val: 3.1415925467521863
Task 2 - Pi Val: 3.1415925467635994
Task 2 - Pi Val: 3.1415925467750100
Task 2 - Pi Val: 3.1415925467864182
Task 2 - Pi Val: 3.1415925467978239
Task 2 - Pi Val: 3.1415925468092272
Task 2 - Pi Val: 3.1415925468206281
Task 2 - Pi Val: 3.1415925468320265
Task 2 - Pi Val: 3.1415925468434225
Task 2 - Pi Val: 3.1415925468548161
Task 2 - Pi Val: 3.1415925468662072
Task 2 - Pi Val: 3.1415925468775959
Task 2 - Pi Val: 3.1415925468889822
Task 2 - Pi Val: 3.1415925469003661
Task 2 - Pi Val: 3.1415925469117475
Task 2 - Pi Val: 3.1415925469231265
Task 2 - Pi Val: 3.1415925469345030
Task 2 - Pi Val: 3.1415925469458772
Task 2 - Pi Val: 3.1415925469572489
Task 2 - Pi Val: 3.1415925469686182
Task 2 - Pi Val: 3.1415925469799850
Task 2 - Pi Val: 3.1415925469913495
Task 2 - Pi Val: 3.1415925470027115
Task 2 - Pi Val: 3.1415925470140711
Task 2 - Pi Val: 3.1415925470254283
Task 2 - Pi Val: 3.1415925470367830
Task 2 - Pi Val: 3.1415925470481354
Task 2 - Pi Val: 3.1415925470594853
Task 2 - Pi Val: 3.1415925470708328
Task 2 - Pi Val: 3.1415925470821779
Task 2 - Pi Val: 3.1415925470935205
Task 2 - Pi Val: 3.1415925471048608
Task 2 - Pi Val: 3.1415925471161986
Task 2 - Pi Val: 3.1415925471275340
Task 2 - Pi Val: 3.1415925471388670
Task 2 - Pi Val: 3.1415925471501976
Task 2 - Pi Val: 3.1415925471615258
Task 2 - Pi Val: 3.1415925471728516
Task 2 - Pi Val: 3.1415925471841749
Task 2 - Pi Val: 3.1415925471954959
Task 2 - Pi Val: 3.1415925472068144
Task 2 - Pi Val: 3.1415925472181306
Task 2 - Pi Val: 3.1415925472294443
Task 2 - Pi Val: 3.1415925472407556
Task 2 - Pi Val: 3.1415925472520645
Task 2 - Pi Val: 3.1415925472633710
Task 2 - Pi Val: 3.1415925472746752
Task 2 - Pi Val: 3.1415925472859769
Task 2 - Pi Val: 3.1415925472972762
Task 2 - Pi Val: 3.1415925473085730
Task 2 - Pi Val: 3.1415925473198675
Task 2 - Pi Val: 3.1415925473311596
Task 2 - Pi Val: 3.1415925473424493
Task 2 - Pi Val: 3.1415925473537366
Task 2 - Pi Val: 3.1415925473650215
Task 2 - Pi Val: 3.1415925473763040
Task 2 - Pi Val: 3.1415925473875842
Task 2 - Pi Val: 3.1415925473988619
Task 2 - Pi Val: 3.1415925474101372
Task 2 - Pi Val: 3.1415925474214101
Task 2 - Pi Val: 3.1415925474326806
Task 2 - Pi Val: 3.1415925474439488
Task 2 - Pi Val: 3.1415925474552145
Task 2 - Pi Val: 3.1415925474664779
Task 2 - Pi Val: 3.1415925474777388
Task 2 - Pi Val: 3.1415925474889974
Task 2 - Pi Val: 3.1415925475002536
Task 2 - Pi Val: 3.1415925475115074
Task 2 - Pi Val: 3.1415925475227588
Task 2 - Pi Val: 3.1415925475340078
Task 2 - Pi Val: 3.1415925475452545
Task 2 - Pi Val: 3.1415925475564987
Task 2 - Pi Val: 3.1415925475677406
Task 2 - Pi Val: 3.1415925475789801
Task 2 - Pi Val: 3.1415925475902172
Task 2 - Pi Val: 3.1415925476014519
Task 2 - Pi Val: 3.1415925476126842
Task 2 - Pi Val: 3.1415925476239142
Task 2 - Pi Val: 3.1415925476351418
Task 2 - Pi Val: 3.1415925476463670
Task 2 - Pi Val: 3.1415925476575898
Task 2 - Pi Val: 3.1415925476688102
Task 2 - Pi Val: 3.1415925476800283
Task 2 - Pi Val: 3.1415925476912440
Task 2 - Pi Val: 3.1415925477024573
Task 2 - Pi Val: 3.1415925477136682
Task 2 - Pi Val: 3.1415925477248768
Task 2 - Pi Val: 3.1415925477360830
Task 2 - Pi Val: 3.1415925477472868
Task 2 - Pi Val: 3.1415925477584883
Task 2 - Pi Val: 3.1415925477696873
Task 2 - Pi Val: 3.1415925477808840
Task 2 - Pi Val: 3.1415925477920784
Task 2 - Pi Val: 3.1415925478032703
Task 2 - Pi Val: 3.1415925478144600
Task 2 - Pi Val: 3.1415925478256472
Task 2 - Pi Val: 3.1415925478368321
Task 2 - Pi Val: 3.1415925478480146
Task 2 - Pi Val: 3.1415925478591947
Task 2 - Pi Val: 3.1415925478703725
Task 2 - Pi Val: 3.1415925478815479
Task 2 - Pi Val: 3.1415925478927210
Task 2 - Pi Val: 3.1415925479038916
Task 2 - Pi Val: 3.1415925479150600
Task 2 - Pi Val: 3.1415925479262259
Task 2 - Pi Val: 3.1415925479373895
Task 2 - Pi Val: 3.1415925479485508
Task 2 - Pi Val: 3.1415925479597097
Task 2 - Pi Val: 3.1415925479708662
Task 2 - Pi Val: 3.1415925479820204
Task 2 - Pi Val: 3.1415925479931722
Task 2 - Pi Val: 3.1415925480043217
Task 2 - Pi Val: 3.1415925480154688
Task 2 - Pi Val: 3.1415925480266136
Task 2 - Pi Val: 3.1415925480377560
Task 2 - Pi Val: 3.1415925480488960
Task 2 - Pi Val: 3.1415925480600337
Task 2 - Pi Val: 3.1415925480711691
Task 2 - Pi Val: 3.1415925480823021
starting timer with. 0 s and 10000 us
Task 1 - Pi Val: 3.1415925389897473
Task 1 - Pi Val: 3.1415925390028790
Task 1 - Pi Val: 3.1415925390160076
Task 1 - Pi Val: 3.1415925390291333
Task 1 - Pi Val: 3.1415925390422559
Task 1 - Pi Val: 3.1415925390553756
Task 1 - Pi Val: 3.1415925390684922
Task 1 - Pi Val: 3.1415925390816058
Task 1 - Pi Val: 3.1415925390947164
Task 1 - Pi Val: 3.1415925391078241
Task 1 - Pi Val: 3.1415925391209287
Task 1 - Pi Val: 3.1415925391340303
Task 1 - Pi Val: 3.1415925391471289
Task 1 - Pi Val: 3.1415925391602245
Task 1 - Pi Val: 3.1415925391733172
Task 1 - Pi Val: 3.1415925391864068
Task 1 - Pi Val: 3.1415925391994934
Task 1 - Pi Val: 3.1415925392125771
Task 1 - Pi Val: 3.1415925392256577
Task 1 - Pi Val: 3.1415925392387354
Task 1 - Pi Val: 3.1415925392518101
Task 1 - Pi Val: 3.1415925392648817
Task 1 - Pi Val: 3.1415925392779504
Task 1 - Pi Val: 3.1415925392910161
Task 1 - Pi Val: 3.1415925393040789
Task 1 - Pi Val: 3.1415925393171386
Task 1 - Pi Val: 3.1415925393301953
Task 1 - Pi Val: 3.1415925393432491
Task 1 - Pi Val: 3.1415925393562999
Task 1 - Pi Val: 3.1415925393693477
Task 1 - Pi Val: 3.1415925393823925
Task 1 - Pi Val: 3.1415925393954343
Task 1 - Pi Val: 3.1415925394084732
Task 1 - Pi Val: 3.1415925394215091
Task 1 - Pi Val: 3.1415925394345420
Task 1 - Pi Val: 3.1415925394475719
Task 1 - Pi Val: 3.1415925394605989
Task 1 - Pi Val: 3.1415925394736229
Task 1 - Pi Val: 3.1415925394866439
Task 1 - Pi Val: 3.1415925394996619
Task 1 - Pi Val: 3.1415925395126770
Task 1 - Pi Val: 3.1415925395256891
Task 1 - Pi Val: 3.1415925395386983
Task 1 - Pi Val: 3.1415925395517044
Task 1 - Pi Val: 3.1415925395647076
Task 1 - Pi Val: 3.1415925395777079
Task 1 - Pi Val: 3.1415925395907051
Task 1 - Pi Val: 3.1415925396036995
Task 1 - Pi Val: 3.1415925396166908
Task 1 - Pi Val: 3.1415925396296792
Task 1 - Pi Val: 3.1415925396426646
Task 1 - Pi Val: 3.1415925396556471
Task 1 - Pi Val: 3.1415925396686266
Task 1 - Pi Val: 3.1415925396816032
Task 1 - Pi Val: 3.1415925396945768
Task 1 - Pi Val: 3.1415925397075474
Task 1 - Pi Val: 3.1415925397205151
Task 1 - Pi Val: 3.1415925397334798
Task 1 - Pi Val: 3.1415925397464416
Task 1 - Pi Val: 3.1415925397594004
Task 1 - Pi Val: 3.1415925397723563
Task 1 - Pi Val: 3.1415925397853093
Task 1 - Pi Val: 3.1415925397982592
Task 1 - Pi Val: 3.1415925398112063
Task 1 - Pi Val: 3.1415925398241504
Task 1 - Pi Val: 3.1415925398370915
Task 1 - Pi Val: 3.1415925398500297
Task 1 - Pi Val: 3.1415925398629650
Task 1 - Pi Val: 3.1415925398758973
Task 1 - Pi Val: 3.1415925398888267
Task 1 - Pi Val: 3.1415925399017531
Task 1 - Pi Val: 3.1415925399146766
Task 1 - Pi Val: 3.1415925399275972
Task 1 - Pi Val: 3.1415925399405148
Task 1 - Pi Val: 3.1415925399534295
Task 1 - Pi Val: 3.1415925399663413
Task 1 - Pi Val: 3.1415925399792501
Task 1 - Pi Val: 3.1415925399921560
Task 1 - Pi Val: 3.1415925400050589
Task 1 - Pi Val: 3.1415925400179590
Task 1 - Pi Val: 3.1415925400308561
Task 1 - Pi Val: 3.1415925400437502
Task 1 - Pi Val: 3.1415925400566415
Task 1 - Pi Val: 3.1415925400695298
Task 1 - Pi Val: 3.1415925400824152
Task 1 - Pi Val: 3.1415925400952976
Task 1 - Pi Val: 3.1415925401081772
Task 1 - Pi Val: 3.1415925401210538
Task 1 - Pi Val: 3.1415925401339275
Task 1 - Pi Val: 3.1415925401467983
Task 1 - Pi Val: 3.1415925401596661
Task 1 - Pi Val: 3.1415925401725310
Task 1 - Pi Val: 3.1415925401853931
Task 1 - Pi Val: 3.1415925401982522
Task 1 - Pi Val: 3.1415925402111083
Task 1 - Pi Val: 3.1415925402239616
Task 1 - Pi Val: 3.1415925402368120
Task 1 - Pi Val: 3.1415925402496594
Task 1 - Pi Val: 3.1415925402625039
Task 1 - Pi Val: 3.1415925402753456
Task 1 - Pi Val: 3.1415925402881843
Task 1 - Pi Val: 3.1415925403010201
Task 1 - Pi Val: 3.1415925403138530
Task 1 - Pi Val: 3.1415925403266829
Task 1 - Pi Val: 3.1415925403395100
Task 1 - Pi Val: 3.1415925403523342
Task 1 - Pi Val: 3.1415925403651555
Task 1 - Pi Val: 3.1415925403779738
Task 1 - Pi Val: 3.1415925403907893
Task 1 - Pi Val: 3.1415925404036019
Task 1 - Pi Val: 3.1415925404164115
Task 1 - Pi Val: 3.1415925404292183
Task 1 - Pi Val: 3.1415925404420222
Task 1 - Pi Val: 3.1415925404548231
Task 1 - Pi Val: 3.1415925404676212
Task 1 - Pi Val: 3.1415925404804164
Task 1 - Pi Val: 3.1415925404932087
Task 1 - Pi Val: 3.1415925405059981
Task 1 - Pi Val: 3.1415925405187846
Task 1 - Pi Val: 3.1415925405315682
Task 1 - Pi Val: 3.1415925405443489
Task 1 - Pi Val: 3.1415925405571267
Task 1 - Pi Val: 3.1415925405699017
Task 1 - Pi Val: 3.1415925405826737
Task 1 - Pi Val: 3.1415925405954429
Task 1 - Pi Val: 3.1415925406082092
Task 1 - Pi Val: 3.1415925406209726
Task 1 - Pi Val: 3.1415925406337331
Task 1 - Pi Val: 3.1415925406464907
Task 1 - Pi Val: 3.1415925406592454
Task 1 - Pi Val: 3.1415925406719973
Task 1 - Pi Val: 3.1415925406847463
Task 1 - Pi Val: 3.1415925406974924
Task 1 - Pi Val: 3.1415925407102356
Task 1 - Pi Val: 3.1415925407229760
Task 1 - Pi Val: 3.1415925407357135
Task 1 - Pi Val: 3.1415925407484481
Task 1 - Pi Val: 3.1415925407611798
Task 1 - Pi Val: 3.1415925407739087
Task 1 - Pi Val: 3.1415925407866347
Task 1 - Pi Val: 3.1415925407993578
Task 1 - Pi Val: 3.1415925408120780
Task 1 - Pi Val: 3.1415925408247954
Task 1 - Pi Val: 3.1415925408375099
Task 1 - Pi Val: 3.1415925408502215
Task 1 - Pi Val: 3.1415925408629303
Task 1 - Pi Val: 3.1415925408756362
Task 1 - Pi Val: 3.1415925408883393
Task 1 - Pi Val: 3.1415925409010395
Task 1 - Pi Val: 3.1415925409137368
Task 1 - Pi Val: 3.1415925409264313
Task 1 - Pi Val: 3.1415925409391229
Task 1 - Pi Val: 3.1415925409518116
Task 1 - Pi Val: 3.1415925409644975
Task 1 - Pi Val: 3.1415925409771805
Task 1 - Pi Val: 3.1415925409898607
Task 1 - Pi Val: 3.1415925410025380
Task 1 - Pi Val: 3.1415925410152125
Task 1 - Pi Val: 3.1415925410278841
Task 1 - Pi Val: 3.1415925410405528
Task 1 - Pi Val: 3.1415925410532188
Task 1 - Pi Val: 3.1415925410658818
Task 1 - Pi Val: 3.1415925410785420
Task 1 - Pi Val: 3.1415925410911994
Task 1 - Pi Val: 3.1415925411038539
Task 1 - Pi Val: 3.1415925411165056
Task 1 - Pi Val: 3.1415925411291544
Task 1 - Pi Val: 3.1415925411418003
Task 1 - Pi Val: 3.1415925411544435
Task 1 - Pi Val: 3.1415925411670838
Task 1 - Pi Val: 3.1415925411797212
Task 1 - Pi Val: 3.1415925411923558
Task 1 - Pi Val: 3.1415925412049876
Task 1 - Pi Val: 3.1415925412176165
Task 1 - Pi Val: 3.1415925412302426
Task 1 - Pi Val: 3.1415925412428658
Task 1 - Pi Val: 3.1415925412554862
Task 1 - Pi Val: 3.1415925412681038
Task 1 - Pi Val: 3.1415925412807186
Task 1 - Pi Val: 3.1415925412933305
Task 1 - Pi Val: 3.1415925413059396
Task 1 - Pi Val: 3.1415925413185458
Task 1 - Pi Val: 3.1415925413311492
Task 1 - Pi Val: 3.1415925413437498
Task 1 - Pi Val: 3.1415925413563476
Task 1 - Pi Val: 3.1415925413689425
Task 1 - Pi Val: 3.1415925413815346
Task 1 - Pi Val: 3.1415925413941239
Task 1 - Pi Val: 3.1415925414067104
Task 1 - Pi Val: 3.1415925414192940
Task 1 - Pi Val: 3.1415925414318748
Task 1 - Pi Val: 3.1415925414444528
Task 1 - Pi Val: 3.1415925414570280
Task 1 - Pi Val: 3.1415925414696003
Task 1 - Pi Val: 3.1415925414821698
Task 1 - Pi Val: 3.1415925414947365
Task 1 - Pi Val: 3.1415925415073004
Task 1 - Pi Val: 3.1415925415198615
Task 1 - Pi Val: 3.1415925415324198
Task 1 - Pi Val: 3.1415925415449752
Task 1 - Pi Val: 3.1415925415575279
Task 1 - Pi Val: 3.1415925415700777
Task 1 - Pi Val: 3.1415925415826247
Task 1 - Pi Val: 3.1415925415951689
Task 1 - Pi Val: 3.1415925416077103
Task 1 - Pi Val: 3.1415925416202489
Task 1 - Pi Val: 3.1415925416327846
Task 1 - Pi Val: 3.1415925416453176
Task 1 - Pi Val: 3.1415925416578478
Task 1 - Pi Val: 3.1415925416703751
Task 1 - Pi Val: 3.1415925416828997
Task 1 - Pi Val: 3.1415925416954214
Task 1 - Pi Val: 3.1415925417079404
Task 1 - Pi Val: 3.1415925417204565
Task 1 - Pi Val: 3.1415925417329699
Task 1 - Pi Val: 3.1415925417454804
Task 1 - Pi Val: 3.1415925417579882
Task 1 - Pi Val: 3.1415925417704931
Task 1 - Pi Val: 3.1415925417829953
Task 1 - Pi Val: 3.1415925417954947
Task 1 - Pi Val: 3.1415925418079912
Task 1 - Pi Val: 3.1415925418204850
Task 1 - Pi Val: 3.1415925418329760
Task 1 - Pi Val: 3.1415925418454642
Task 1 - Pi Val: 3.1415925418579496
Task 1 - Pi Val: 3.1415925418704322
Task 1 - Pi Val: 3.1415925418829120
Task 1 - Pi Val: 3.1415925418953890
Task 1 - Pi Val: 3.1415925419078633
Task 1 - Pi Val: 3.1415925419203348
Task 1 - Pi Val: 3.1415925419328034
Task 1 - Pi Val: 3.1415925419452693
Task 1 - Pi Val: 3.1415925419577324
Task 1 - Pi Val: 3.1415925419701928
Task 1 - Pi Val: 3.1415925419826503
Task 1 - Pi Val: 3.1415925419951051
Task 1 - Pi Val: 3.1415925420075570
Task 1 - Pi Val: 3.1415925420200062
Task 1 - Pi Val: 3.1415925420324527
Task 1 - Pi Val: 3.1415925420448963
Task 1 - Pi Val: 3.1415925420573372
Task 1 - Pi Val: 3.1415925420697753
Task 1 - Pi Val: 3.1415925420822106
Task 1 - Pi Val: 3.1415925420946432
Task 1 - Pi Val: 3.1415925421070730
Task 1 - Pi Val: 3.1415925421195000
Task 1 - Pi Val: 3.1415925421319242
Task 1 - Pi Val: 3.1415925421443457
Task 1 - Pi Val: 3.1415925421567644
Task 1 - Pi Val: 3.1415925421691803
Task 1 - Pi Val: 3.1415925421815935
Task 1 - Pi Val: 3.1415925421940039
Task 1 - Pi Val: 3.1415925422064115
Task 1 - Pi Val: 3.1415925422188164
Task 1 - Pi Val: 3.1415925422312185
Task 1 - Pi Val: 3.1415925422436179
Task 1 - Pi Val: 3.1415925422560145
Task 1 - Pi Val: 3.1415925422684083
Task 1 - Pi Val: 3.1415925422807994
Task 1 - Pi Val: 3.1415925422931877
Task 1 - Pi Val: 3.1415925423055732
Task 1 - Pi Val: 3.1415925423179560
Task 1 - Pi Val: 3.1415925423303361
Task 1 - Pi Val: 3.1415925423427134
Task 1 - Pi Val: 3.1415925423550879
Task 1 - Pi Val: 3.1415925423674597
Task 1 - Pi Val: 3.1415925423798287
Task 1 - Pi Val: 3.1415925423921950
Task 1 - Pi Val: 3.1415925424045586
Task 1 - Pi Val: 3.1415925424169193
Task 1 - Pi Val: 3.1415925424292774
Task 1 - Pi Val: 3.1415925424416327
Task 1 - Pi Val: 3.1415925424539852
Task 1 - Pi Val: 3.1415925424663350
Task 1 - Pi Val: 3.1415925424786820
Task 1 - Pi Val: 3.1415925424910263
Task 1 - Pi Val: 3.1415925425033679
Task 1 - Pi Val: 3.1415925425157067
Task 1 - Pi Val: 3.1415925425280428
Task 1 - Pi Val: 3.1415925425403762
Task 1 - Pi Val: 3.1415925425527068
Task 1 - Pi Val: 3.1415925425650346
Task 1 - Pi Val: 3.1415925425773598
Task 1 - Pi Val: 3.1415925425896821
Task 1 - Pi Val: 3.1415925426020018
Task 1 - Pi Val: 3.1415925426143187
Task 1 - Pi Val: 3.1415925426266329
Task 1 - Pi Val: 3.1415925426389444
Task 1 - Pi Val: 3.1415925426512531
Task 1 - Pi Val: 3.1415925426635591
Task 1 - Pi Val: 3.1415925426758624
Task 1 - Pi Val: 3.1415925426881629
Task 1 - Pi Val: 3.1415925427004607
Task 1 - Pi Val: 3.1415925427127558
Task 1 - Pi Val: 3.1415925427250481
Task 1 - Pi Val: 3.1415925427373378
Task 1 - Pi Val: 3.1415925427496247
Task 1 - Pi Val: 3.1415925427619089
Task 1 - Pi Val: 3.1415925427741903
Task 1 - Pi Val: 3.1415925427864691
Task 1 - Pi Val: 3.1415925427987451
Task 1 - Pi Val: 3.1415925428110184
Task 1 - Pi Val: 3.1415925428232889
Task 1 - Pi Val: 3.1415925428355568
Task 1 - Pi Val: 3.1415925428478219
Task 1 - Pi Val: 3.1415925428600844
Task 1 - Pi Val: 3.1415925428723441
Task 1 - Pi Val: 3.1415925428846011
